Dem Einspruch wurde <b>stattgegeben</b>.	"etw[Dat] <b>stattgeben</b> : mit Dativ: seine Zustimmung geben; einen Wunsch oder eine Bitte erfüllen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet77491"">lookup</a>"
<b>darüber staunen</b>, dass jemand etwas kann	"[<b>über </b>jdn/etw]<b> staunen </b>: Überraschung, Verwunderung und Respekt empfinden / sich wundern, überrascht sein oder Respekt empfinden <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet77599"">lookup</a>"
Im Westen <b>staunen</b> Geheimdienste, Politik und die Generalität <b>darüber</b>, welche Probleme die Invasoren bei ihrem Vormarsch haben. Die Ukrainerinnen und Ukrainer kämpfen erfolgreicher und entschlossener, als die russischen Strategen erwarteten – und wohl auch als die Verbündeten der Regierung in Kiew in Europa und den Vereinigten Staaten erhofft haben.	"[<b>über </b>jdn/etw]<b> staunen </b>: Überraschung, Verwunderung und Respekt empfinden / sich wundern, überrascht sein oder Respekt empfinden <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet77599"">lookup</a>"
er <b>staunte</b> nicht schlecht (umgangssprachlich; war sehr verwundert), als seine Frau aufkreuzte	"[<b>über </b>jdn/etw]<b> staunen </b>: Überraschung, Verwunderung und Respekt empfinden / sich wundern, überrascht sein oder Respekt empfinden <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet77599"">lookup</a>"
<b>über</b> jemandes Einfallsreichtum <b>staunen</b>	"[<b>über </b>jdn/etw]<b> staunen </b>: Überraschung, Verwunderung und Respekt empfinden / sich wundern, überrascht sein oder Respekt empfinden <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet77599"">lookup</a>"
Neumann konnte die <b>Steilvorlage</b> seines Mannschaftskollegen nicht verwandeln.	"die <b>Steilvorlage</b> (-n) :<br/>Pass bei Fußballspiel in Tornähe, der durch geringe Richtungsänderung zu einem Treffer führen kann <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet77643"">lookup</a>"
jemandem eine <b>Steilvorlage</b> bieten	"die <b>Steilvorlage</b> (-n) :<br/>[übertragen] Stichwort, das jemandem den gewünschten Anlass bietet <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet77675"">lookup</a>"
Klar ist, dass die AfD weiterhin vom Frust über den Regierungsstil der Ampelkoalition und Bundeskanzler Olaf Scholz (SPD) profitiert – eigentlich eine <b>Steilvorlage</b> für die Union, die größte Oppositionspartei im Bund. Doch gerade für das Protestwählermilieu stellt die Union offenbar keine brauchbare Alternative dar. ‚Das Vertrauen, dass die CDU es besser macht, ist begrenzt. Die Protestwähler werden sich auch in Zukunft der AfD und jetzt auch dem BSW zuwenden‘, sagt Infratest-Dimap-Forscher Merz (nicht verwandt und verschwägert mit dem Parteichef der CDU).	"die <b>Steilvorlage</b> (-n) :<br/>[übertragen] Stichwort, das jemandem den gewünschten Anlass bietet <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet77675"">lookup</a>"
Der Boxer <b>stellte sich </b>der Titelverteidigung.	"<b>stellen</b> :<br/><b>sich </b>jdm/etw[DAT] <b>stellen</b> : sich einer Situation aussetzen (speziell: sich bewusst von der Polizei verhaften lassen) / face up to a situation <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet77846"">lookup</a>"
Der Dieb <b>stellte sich </b>der Polizei.	"<b>stellen</b> :<br/><b>sich </b>jdm/etw[DAT] <b>stellen</b> : sich einer Situation aussetzen (speziell: sich bewusst von der Polizei verhaften lassen) / face up to a situation <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet77846"">lookup</a>"
Gerne wäre Saleh auch zum Sachsengespräch mit Ministerpräsident Michael Kretschmer gekommen, im Chemnitzer Stadion <b>stellte</b> er <b>sich</b> den Fragen und Anliegen der Bevölkerung. 	"<b>stellen</b> :<br/><b>sich </b>jdm/etw[DAT] <b>stellen</b> : sich einer Situation aussetzen (speziell: sich bewusst von der Polizei verhaften lassen) / face up to a situation <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet77846"">lookup</a>"
Das Problem <b>stellt sich </b>Österreichern übrigens nicht: In ihrem Land wurde kein einziger der biblischen Namen nach 1945 wieder in die Buchstabiertafel aufgenommen.	"<b>stellen</b> :<br/><b>sich </b>jdm/etw[DAT] <b>stellen</b> : sich einer Situation aussetzen (speziell: sich bewusst von der Polizei verhaften lassen) / face up to a situation <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet77846"">lookup</a>"
 Du musst <b>dich </b>jetzt nicht taub <b>stellen</b>!	"<b>stellen</b> :<br/><b>sich </b>&lt;adj&gt; <b>stellen </b>: (mit einem Adjektiv) so tun, als ob die genannte Eigenschaft zutreffen würde <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet77944"">lookup</a>"
Wer wie Alexander Gauland eine 'friedliche Revolution' gegen das 'System Merkel' fordert, setzt mit seiner Wortwahl nicht nur die gewählte Bundesregierung mit der SED-Diktatur in eins, er <b>stellt sich</b> trotz aller Beteuerung, dass er keinen Umsturz der grundgesetzlich garantierten Ordnung wolle, gegen die Verfassung, denn Revolution ist Verfassungsbruch. Sonst spricht man von Reform.	"<b>stellen</b> :<br/><b>sich </b>&lt;adj&gt; <b>stellen </b>: (mit einem Adjektiv) so tun, als ob die genannte Eigenschaft zutreffen würde <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet77944"">lookup</a>"
Leider erlebe ich es immer wieder, dass die Ärzte <b>sich</b> in unserem Kompetenzbereich über uns [sprach]Therapeuten <b>stellen</b>.	"<b>stellen</b> :<br/><b>sich </b>&lt;adj&gt; <b>stellen </b>: (mit einem Adjektiv) so tun, als ob die genannte Eigenschaft zutreffen würde <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet77944"">lookup</a>"
Zugleich treibe einige Parteimitglieder die Angst um, die Trump-Basis vor den Kongresswahlen im November zu verschrecken, wenn sie <b>sich </b>eben genau in dem Moment nicht mehr <b>hinter </b>den Präsidenten <b>stellten</b>, in dem sich die Schlinge um ihn zuziehe.	"<b>stellen</b> :<br/><b>sich hinter/vor </b>jdn/etw <b>stellen </b>: zu jmdm. stehen, zu jmdm. halten / to get behind / back up <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78112"">lookup</a>"
Wie soll ein DFB-Präsident, der von Multikulti nicht allzu viel zu halten scheint, anständig einen Verband führen, in dem jeder fünfte Kicker Eltern oder Großeltern hat, die nicht aus Deutschland stammen? Und selbst wenn er in Sonntagsreden fortan nun Vielfalt beschwören sollte, warum hat <b>sich</b> Grindel dann nicht <b>vor</b> Mesut Özil <b>gestellt</b>?	"<b>stellen</b> :<br/><b>sich hinter/vor </b>jdn/etw <b>stellen </b>: zu jmdm. stehen, zu jmdm. halten / to get behind / back up <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78112"">lookup</a>"
das Geschirr auf den Tisch <b>stellen</b>	"<b>stellen</b> :<br/>etwas an einen bestimmten Platz, eine bestimmte Stelle bringen, tun [sodass es dort steht] <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78134"">lookup</a>"
Zuerst war es ein kleinerer Teil der Öffentlichkeit, der Trumps Aufruf zu ‚Law and Order‘ <b>über</b> die Forderungen der Black-Lives-Matter-Demonstranten <b>gestellt</b> hat. Doch dieser Teil der Bevölkerung wächst mit jeder unfriedlichen Demonstration, jedem brennenden Haus, jedem geplünderten Geschäft.	"<b>stellen</b> :<br/>etwas an einen bestimmten Platz, eine bestimmte Stelle bringen, tun [sodass es dort steht] <br/>jdn./etw.<b> über/unter </b>jdn./etw.<b> stellen </b>: [übertragen] etwas für wichtiger/unwichtiger als etwas anderes halten / etwas mehr als etwas schätzen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78234"">lookup</a>"
Ich <b>stelle</b> das Essen warm, bis du kommst.	"<b>stellen</b> :<br/>etw. irgendwie <b>stellen</b> : Speisen und Getränke an einen Ort bringen, wo sie eine bestimmte Temperatur behalten oder bekommen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78266"">lookup</a>"
Wer hat die Signale <b>gestellt</b>?	"<b>stellen</b> :<br/>[transitiv] ein technisches Gerät in eine bestimmte Position bringen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78288"">lookup</a>"
Kannst du die Heizung wärmer <b>stellen</b>?	"<b>stellen</b> :<br/>etw. [irgendwie] <b>stellen</b> : die Einstellungen eines Geräts verändern, korrigieren <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78346"">lookup</a>"
Hast du die Uhren schon <b>gestellt</b>?	"<b>stellen</b> :<br/>etw. [irgendwie] <b>stellen</b> : die Einstellungen eines Geräts verändern, korrigieren <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78346"">lookup</a>"
Er <b>stellte den Wecker auf</b> sieben Uhr.	"<b>stellen</b> :<br/><b>den Wecker auf</b> eine Uhrzeit <b>stellen</b> : <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78384"">lookup</a>"
Die Firma <b>stellt</b> mir einen Dienstwagen.	"<b>stellen</b> :<br/>[transitiv] etwas kostenlos verleihen, hergeben <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78406"">lookup</a>"
Nach kurzer Flucht wurde der Bankräuber von der Polizei <b>gestellt</b> und festgenommen.	"<b>stellen</b> :<br/>[transitiv]  jemanden, der flieht, dazu zwingen, stehen zu bleiben (besonders damit man ihn festnehmen kann) <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78428"">lookup</a>"
Saleh hat es sich zur Aufgabe gemacht, gefasst zu bleiben und eine Stimme für andere Migranten zu sein. Eine Stimme zu haben, sei jetzt besonders wichtig, denn das Zeichen, das von Polizei und Landesregierung ausgehe, laute: 'Ihr seid <b>auf euch</b> <b>allein</b> <b>gestellt</b>. Euch wird niemand helfen.'	"<b>stellen</b> :<br/><b>auf sich allein gestellt sein</b> : ohne Unterstützung sein; alleine mit einer Aufgabe konfrontiert sein <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78509"">lookup</a>"
Damals blieben dem Anwalt der Kläger nicht einmal zwei Stunden Zeit für eine <b>Stellungnahme</b>, was das Bundesverfassungsgericht für fragwürdig hält.	"die <b>Stellungnahme</b> (-n) : Äußerung einer Meinung zu einem Sachverhalt, Vorfall oder Problem <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78577"">lookup</a>"
Offizielle <b>Stellungnahmen</b> betreffend ihres Joint Ventures werden von den Firmen noch erwartet.	"die <b>Stellungnahme</b> (-n) : Äußerung einer Meinung zu einem Sachverhalt, Vorfall oder Problem <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78577"">lookup</a>"
Die Wikimedia Deutschland betonte in ihrer <b>Stellungnahme</b>, dass sie nicht die deutsche Wikipedia unterhält.	"die <b>Stellungnahme</b> (-n) : Äußerung einer Meinung zu einem Sachverhalt, Vorfall oder Problem <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78577"">lookup</a>"
Die 'Einwanderung in die Sozialsysteme', die 'soziale Hängematte' für Ausländer  – das sind seit Jahrzehnten etablierte politische talking points, die ein großer Teil der Politik offenbar meint, bedienen zu müssen, egal wie <b>stichhaltig</b> sie sind.	"<b>stichhaltig</b> : so überzeugend, dass man etwas nicht mit Argumenten widerlegen kann <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78679"">lookup</a>"
Wir können <b>stichhaltige</b> Beweise vorlegen.	"<b>stichhaltig</b> : so überzeugend, dass man etwas nicht mit Argumenten widerlegen kann <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78679"">lookup</a>"
Mein einst bester Freund hat mich bei meinem Besuch ziemlich <b>stiefmütterlich</b> <b>behandelt</b>.	"<b>stiefmütterlich </b>:  mit weniger Aufmerksamkeit, als es die betreffende Person/Sache verdient hätte (jemanden/etwas stiefmütterlich behandeln) <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78723"">lookup</a>"
<b>Stöbern</b> Sie <b>in</b> unseren Vorlagen. Wählen Sie eine Designvorlage und gestalten Sie diese individuell nach Ihren Wünschen. [VistaPrint]	"<b>[in </b>etw.<b>] [nach </b>etw.<b>] </b><b>stöbern</b> : [ugs.] etwas ausdauernd durchsuchen, in etwas herumwühlen und dabei eine Unordnung machen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78843"">lookup</a>"
<b>Wonach stöberst</b> du in meinen Sachen?	"<b>[in </b>etw.<b>] [nach </b>etw.<b>] </b><b>stöbern</b> : [ugs.] etwas ausdauernd durchsuchen, in etwas herumwühlen und dabei eine Unordnung machen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78843"">lookup</a>"
Nachdem er bemerkte, dass er den Artikel schon hatte, <b>stornierte </b>er den Kauf.	"<b>stornieren</b> : einen Vertrag, eine Zahlung rückgängig machen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78879"">lookup</a>"
Mir <b>sträubten sich</b> vor Angst die Haare.	"<b>sträuben</b> :<br/><b>sich</b> etw. <b>sträuben</b> : etwas richtet sich auf und steht vom Körper weg &lt;das Fell, das Gefieder; die Federn; jemandem sträuben sich vor Angst, Entsetzen die Haare&gt; : <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78936"">lookup</a>"
Die Katze <b>sträubte</b> ihr <b>Fell</b> und fauchte.	"<b>sträuben</b> :<br/><b>sich</b> etw. <b>sträuben</b> : etwas richtet sich auf und steht vom Körper weg &lt;das Fell, das Gefieder; die Federn; jemandem sträuben sich vor Angst, Entsetzen die Haare&gt; : <br/>ein Tier<b> sträubt das Fell</b> : [meist ein Tier] bei einem Tier richtet sich das Fell auf und steht vom Körper weg (z. B. weil das Tier Angst hat). [fauchen = ein zischendes Geräusch von sich geben] <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet78978"">lookup</a>"
Obama hatte bei seinem Amtsantritt im Januar 2009 versprochen, das Internierungslager Guantánamo binnen eines Jahres zu schließen. Dabei bemühte er auch das Kostenargument: Das Lager offenzulassen, stehe nicht nur für eine schlechte Politik, sondern für Geldverschwendung – allein im Jahr 2016 habe dessen Betrieb mehr als 445 Millionen Dollar verschlungen, sagte er. Doch <b>sträubten sich</b> Abgeordnete auch aus den Reihen der Demokraten, der Kongress verbot letztlich die Überstellung von Guantánamo-Häftlingen auf US-Boden.	"<b>sträuben</b> :<br/><b>sich</b> [<b>gegen</b> etw] <b>sträuben</b> : etwas nicht wollen, sich dagegen wehren &lt;sich mit Händen und Füßen sträuben&gt; : <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79056"">lookup</a>"
Die Kinder <b>sträuben sich</b> immer <b>dagegen</b>, ins Bett zu gehen.	"<b>sträuben</b> :<br/><b>sich</b> [<b>gegen</b> etw] <b>sträuben</b> : etwas nicht wollen, sich dagegen wehren &lt;sich mit Händen und Füßen sträuben&gt; : <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79056"">lookup</a>"
<b>Es</b> <b>sträubt sich alles in</b> mir <b>gegen</b> die Vorstellung, dass ein 20-Jähriger, der bei einem Unfall querschnittsgelähmt wird, nach zwei Jahrzehnten die Sozialhilfe anheim fällt, und inzwischen ist der Schädiger, der ja unbegrenzt haftet, auch finanziell ruiniert.	"<b>sträuben</b> :<br/><b>Es </b><b>in </b>jdm<b> sträubt sich alles gegen </b>etw : jemand fühlt eine starke Abneigung, einen starken Widerwillen gegen etwas <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79147"">lookup</a>"
Die Theorie von QAnon besagt, dass eine quasi-dämonische Elite kleine Kinder gefangen hält, um deren Blut zu trinken. Das [Blut] ist den <b>Strippenziehern</b> des sogenannten Deep States ein Jugend- und Lebenselixier.	"der<b> Strippenzieher </b>(-) / der <b>Drahtzieher</b> (-) : [übertragen, abwertend, Strippenzieher = Drahtzieher, ‚Strippe‘=Schnur/Kabel] Jemand, der im Hintergrund Entscheidungen trifft und (oft ungesetzliche) Aktionen plant, aber nicht als Verantwortlicher zu erkennen ist. <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79277"">lookup</a>"
Die Schmuggler wurden an der Grenze verhaftet, aber die <b>Drahtzieher</b> wird man nicht zu fassen bekommen.	"der<b> Strippenzieher </b>(-) / der <b>Drahtzieher</b> (-) : [übertragen, abwertend, Strippenzieher = Drahtzieher, ‚Strippe‘=Schnur/Kabel] Jemand, der im Hintergrund Entscheidungen trifft und (oft ungesetzliche) Aktionen plant, aber nicht als Verantwortlicher zu erkennen ist. <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79277"">lookup</a>"
In Niedersachsen blockieren sich die Parteien gegenseitig. Vor allem die FDP bleibt <b>stur</b>. Aber auch die anderen bewegen sich nicht. Kommen noch mal Neuwahlen?	"<b>stur</b> :<br/>durch Argumente kaum oder gar nicht beeinflussbar <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79344"">lookup</a>"
Er begehrt das Land seiner <b>sturen</b> Frau, begeht eine schreckliche Tat und erbt das Ganze. Doch alles hat seinen Preis. [Netflix Zusammenfassung für 1922]	"<b>stur</b> :<br/>durch Argumente kaum oder gar nicht beeinflussbar <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79344"">lookup</a>"
Er verfolgt ganz <b>stur</b> seine Ziele.	"<b>stur</b> :<br/>[abwertend] ohne Unterlass <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79369"">lookup</a>"
eine Kuchenform, einen Topf stürzen; den Kuchen, den Pudding (aus der Form, auf einen Teller) <b>stürzen</b>	"<b>stürzen </b>(hat/ist gestürzt) :<br/>[transitiv] ein Gefäß mit der Öffnung so nach unten drehen, dass der Inhalt herausfällt <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79414"">lookup</a>"
jemanden aus dem Fenster, von der Brücke <b>stürzen</b>	"<b>stürzen </b>(hat/ist gestürzt) :<br/>jdn irgendwohin <b>stürzen</b> : jemanden so stoßen, dass er in die Tiefe fällt <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79475"">lookup</a>"
Er hatte sein Opfer von der Brücke <b>gestürzt</b>.	"<b>stürzen </b>(hat/ist gestürzt) :<br/>jdn irgendwohin <b>stürzen</b> : jemanden so stoßen, dass er in die Tiefe fällt <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79475"">lookup</a>"
einen König, eine Regierung <b>stürzen</b>	"<b>stürzen </b>(hat/ist gestürzt) :<br/>[transitiv] jdm sein wichtiges Amt nehmen / entmachen / zum Rücktritt zwingen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79551"">lookup</a>"
Zudem muss Basileios seinen Höflingen misstrauen - etliche seiner Vorgänger sind durch Gift gestorben oder von Verschwörern <b>gestürzt</b> worden.	"<b>stürzen </b>(hat/ist gestürzt) :<br/>[transitiv] jdm sein wichtiges Amt nehmen / entmachen / zum Rücktritt zwingen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79551"">lookup</a>"
jemanden/sich <b>in</b> den Ruin / <b>ins</b> Unglück / <b>ins</b> Verderben <b>stürzen</b>.	"<b>stürzen </b>(hat/ist gestürzt) :<br/>jdn/<b>sich</b> [<b>in </b>etw[Akk]] <b>stürzen</b> :  jemanden/sich in eine sehr unangenehme Situation bringen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79679"">lookup</a>"
Er hatte das Unternehmen <b>in</b> den Ruin <b>gestürzt</b>.	"<b>stürzen </b>(hat/ist gestürzt) :<br/>jdn/<b>sich</b> [<b>in </b>etw[Akk]] <b>stürzen</b> :  jemanden/sich in eine sehr unangenehme Situation bringen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79679"">lookup</a>"
aus dem Fenster, vom Dach, in die Tiefe <b>stürze	"<b>stürzen </b>(hat/ist gestürzt) :<br/>[intransitiv] Irgendwohin <b>stürzen</b> : jemand/etwas fällt (aufgrund seines Gewichts) nach unten <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79725"">lookup</a>"
</b>Das Wasser <b>stürzt</b> über die Felswand zu Tal	"<b>stürzen </b>(hat/ist gestürzt) :<br/>[intransitiv] Irgendwohin <b>stürzen</b> : jemand/etwas fällt (aufgrund seines Gewichts) nach unten <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79725"">lookup</a>"
bewusstlos zu Boden <b>stürzen</b>; ausrutschen und schwer <b>stürzen</b>; <b>stürzen</b> und sich ein Bein brechen	"<b>stürzen </b>(hat/ist gestürzt) :<br/>[intransitiv] (besonders wenn man steht oder geht) das Gleichgewicht verlieren und dadurch zu Boden fallen / hinfallen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79785"">lookup</a>"
Er ist vom Rad <b>gestürzt</b>.	"<b>stürzen </b>(hat/ist gestürzt) :<br/>[intransitiv] (besonders wenn man steht oder geht) das Gleichgewicht verlieren und dadurch zu Boden fallen / hinfallen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79785"">lookup</a>"
die Temperaturen, der Wasserspiegel; die Preise, die Kurse, Wertpapiere <b>stürzt</b>.	"<b>stürzen </b>(hat/ist gestürzt) :<br/>[intransitiv = Perfekt mit sein] etwas sinkt plötzlich stark <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79843"">lookup</a>"
Die Temperatur <b>stürzte</b> plötzlich um über 10 Grad.	"<b>stürzen </b>(hat/ist gestürzt) :<br/>[intransitiv = Perfekt mit sein] etwas sinkt plötzlich stark <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79843"">lookup</a>"
die Kurse sind <b>gestürzt</b> (sind innerhalb kurzer Zeit stark zurückgegangen)	"<b>stürzen </b>(hat/ist gestürzt) :<br/>[intransitiv = Perfekt mit sein] etwas sinkt plötzlich stark <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79843"">lookup</a>"
wütend aus dem Haus <b>stürzen</b> / aufgeregt zum Fenster <b>stürzen</b>.	"<b>stürzen </b>(hat/ist gestürzt) :<br/>[intransitiv] Irgendwohin <b>stürzen</b> : plötzlich schnell irgendwohin gehen, laufen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79903"">lookup</a>"
 Sie <b>stürzten</b> panisch aus dem brennenden Haus.	"<b>stürzen </b>(hat/ist gestürzt) :<br/>[intransitiv] Irgendwohin <b>stürzen</b> : plötzlich schnell irgendwohin gehen, laufen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79903"">lookup</a>"
sich aus dem Fenster / von einer Brücke <b>stürzen</b>.	"<b>stürzen </b>(hat/ist gestürzt) :<br/><b>sich</b> irgendwohin <b>stürzen</b> : von einer hohen Stelle aus in die Tiefe springen, um Selbstmord zu begehen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet79942"">lookup</a>"
Er <b>stürzte sich auf</b> sie und warf sie zu Boden.	"<b>stürzen </b>(hat/ist gestürzt) :<br/><b>sich</b> [<b>auf</b> jdn/etw] <b>stürzen</b> : plötzlich schnell zu jemandem hinlaufen und ihn angreifen, festhalten, verhaften oder Ähnliches <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet80034"">lookup</a>"
Der Hund <b>stürzte sich auf</b> die Katze.	"<b>stürzen </b>(hat/ist gestürzt) :<br/><b>sich</b> [<b>auf</b> jdn/etw] <b>stürzen</b> : plötzlich schnell zu jemandem hinlaufen und ihn angreifen, festhalten, verhaften oder Ähnliches <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet80034"">lookup</a>"
Er <b>stürzte sich auf</b> mich und stieß mich um.	"<b>stürzen </b>(hat/ist gestürzt) :<br/><b>sich</b> [<b>auf</b> jdn/etw] <b>stürzen</b> : plötzlich schnell zu jemandem hinlaufen und ihn angreifen, festhalten, verhaften oder Ähnliches <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet80034"">lookup</a>"
<b>sich auf</b> eine Neuigkeit <b>stürzen</b> / Die Fans <b>stürzten sich auf</b> den Star.	"<b>stürzen </b>(hat/ist gestürzt) :<br/><b>sich</b> [<b>auf</b> jdn/etw] <b>stürzen</b> : [ugs] sich mit Begeisterung jemandem/etwas widmen <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet80132"">lookup</a>"
<b>sich in</b> die Arbeit / <b>ins</b> Nachtleben / <b>ins</b> Vergnügen <b>stürzen</b>.	"<b>stürzen </b>(hat/ist gestürzt) :<br/><b>sich </b>[<b>in </b>etw[Akk]] <b>stürzen</b> : anfangen, etwas intensiv und mit viel Freude zu tun <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet80226"">lookup</a>"
Es <b>macht</b> mich <b>stutzig</b>, dass die Lieferung immer noch nicht angekommen ist.	"<b>stutzig</b> :<br/>etw jdn <b>stutzig</b> <b>machen</b> : etwas bewirkt, dass jemand misstrauisch oder nachdenklich wird <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet80332"">lookup</a>"
Doch auch jene werden <b>stutzig werden</b>, die ungläubig sind, und ihr Haß auf die Gläubigen wird zunehmen	"<b>stutzig</b> :<br/><b>stutzig werden</b> : misstrauisch werden <br/><a href=""https://zashaweinberg.github.io/ZashaGermanVocabulary/deutsch-woerter.html#bullet80380"">lookup</a>"
